시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
경상남도 창원마산합포구 해운동,47,47,0,평화리버타운,29.44,202110,27,"7,400",13,1999,월영동11길 29,,-,-
경상남도 창원마산합포구 해운동,47,47,0,평화리버타운,29.44,202110,28,"7,000",9,1999,월영동11길 29,,-,-
경상남도 창원마산합포구 해운동,47,47,0,평화리버타운,29.44,202110,29,"6,900",17,1999,월영동11길 29,,-,-
경상남도 창원마산합포구 해운동,47,47,0,평화리버타운,29.44,202110,31,"6,100",10,1999,월영동11길 29,,-,-
경상남도 창원마산합포구 해운동,47,47,0,평화리버타운,29.44,202110,31,"7,400",16,1999,월영동11길 29,,-,-
경상남도 창원마산합포구 해운동,53,53,0,한일비치,65.7,202110,10,"15,000",15,1996,월영동남로 22,,-,-
경상남도 창원마산합포구 해운동,53,53,0,한일비치,65.7,202110,15,"19,200",11,1996,월영동남로 22,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,111.0811,202110,1,"30,000",9,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,84.9729,202110,2,"26,000",11,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,84.9729,202110,3,"26,000",7,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,84.9729,202110,7,"30,600",17,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,84.9729,202110,9,"26,000",9,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,84.9729,202110,11,"26,000",5,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,111.0811,202110,11,"32,000",12,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,111.0811,202110,11,"32,000",19,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,111.0811,202110,14,"32,000",16,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,111.0811,202110,15,"32,000",13,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,111.0811,202110,16,"32,000",21,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,84.9729,202110,16,"26,000",4,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,84.9729,202110,18,"26,000",3,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,111.0811,202110,19,"32,000",10,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,84.9729,202110,20,"26,000",4,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,111.0811,202110,20,"31,000",8,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,111.0811,202110,22,"39,000",21,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,111.0811,202110,26,"32,000",6,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,111.0811,202110,27,"32,000",3,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,84.9729,202110,27,"26,000",3,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,48,48,0,해오름,84.9729,202110,27,"26,000",4,2005,월영동11길 57,,-,-
경상남도 창원마산합포구 해운동,59,59,0,해운동성,59.958,202110,8,"16,400",21,1996,월영동16길 17,,-,-
경상남도 창원마산합포구 해운동,59,59,0,해운동성,59.958,202110,9,"18,000",6,1996,월영동16길 17,20211015,-,-
경상남도 창원마산합포구 해운동,59,59,0,해운동성,59.958,202110,9,"18,000",6,1996,월영동16길 17,,-,-
경상남도 창원마산합포구 해운동,59,59,0,해운동성,84.97,202110,11,"18,300",3,1996,월영동16길 17,,-,-
경상남도 창원마산합포구 해운동,59,59,0,해운동성,59.958,202110,14,"17,000",14,1996,월영동16길 17,,-,-
경상남도 창원마산합포구 해운동,Feb-66,66,2,해운한백,54.06,202110,13,"9,100",17,2001,월영동13길 14,,-,-
경상남도 창원마산합포구 해운동,Jan-47,47,1,현대,59.95,202110,23,"16,500",15,1995,월영동11길 37,,-,-
경상남도 창원마산합포구 해운동,Jan-47,47,1,현대,59.95,202110,25,"15,000",14,1995,월영동11길 37,,-,-
경상남도 창원마산합포구 현동,620,620,0,엘에이치그린품애,84.95,202110,2,"23,000",3,2015,묘촌1길 28,,-,-
경상남도 창원마산합포구 현동,620,620,0,엘에이치그린품애,84.91,202110,8,"23,100",18,2015,묘촌1길 28,,-,-
경상남도 창원마산합포구 현동,620,620,0,엘에이치그린품애,59.96,202110,14,"19,700",11,2015,묘촌1길 28,,-,-
경상남도 창원마산합포구 현동,620,620,0,엘에이치그린품애,84.91,202110,15,"26,600",10,2015,묘촌1길 28,,-,-
경상남도 창원마산합포구 현동,620,620,0,엘에이치그린품애,84.91,202110,16,"24,000",15,2015,묘촌1길 28,,-,-
경상남도 창원마산합포구 현동,620,620,0,엘에이치그린품애,84.95,202110,19,"23,500",3,2015,묘촌1길 28,,-,-
경상남도 창원마산합포구 현동,620,620,0,엘에이치그린품애,84.95,202110,19,"23,500",3,2015,묘촌1길 28,20211103,-,-
경상남도 창원마산합포구 현동,620,620,0,엘에이치그린품애,59.96,202110,20,"20,500",11,2015,묘촌1길 28,,-,-
경상남도 창원마산합포구 현동,620,620,0,엘에이치그린품애,59.8,202110,23,"20,000",4,2015,묘촌1길 28,,-,-
경상남도 창원마산합포구 현동,620,620,0,엘에이치그린품애,59.8,202110,24,"19,450",6,2015,묘촌1길 28,,-,-
경상남도 창원마산합포구 현동,620,620,0,엘에이치그린품애,59.96,202110,31,"20,700",7,2015,묘촌1길 28,,-,-
경상남도 창원마산합포구 현동,210,210,0,중흥S클래스프라디움1차,84.99,202110,4,"24,000",8,2014,현동4길 20,,-,-
경상남도 창원마산합포구 현동,210,210,0,중흥S클래스프라디움1차,84.99,202110,9,"29,450",15,2014,현동4길 20,,-,-
경상남도 창원마산합포구 현동,210,210,0,중흥S클래스프라디움1차,84.99,202110,12,"26,500",19,2014,현동4길 20,,-,-
경상남도 창원마산합포구 현동,210,210,0,중흥S클래스프라디움1차,84.99,202110,14,"26,300",18,2014,현동4길 20,,-,-
경상남도 창원마산합포구 현동,210,210,0,중흥S클래스프라디움1차,84.99,202110,14,"28,000",7,2014,현동4길 20,,-,-
경상남도 창원마산합포구 현동,210,210,0,중흥S클래스프라디움1차,84.99,202110,18,"26,800",17,2014,현동4길 20,,-,-
경상남도 창원마산합포구 현동,606,606,0,중흥S클래스프라디움2차,84.9995,202110,2,"29,500",7,2015,현동9길 14,,-,-
경상남도 창원마산합포구 현동,606,606,0,중흥S클래스프라디움2차,84.9995,202110,2,"28,800",13,2015,현동9길 14,,-,-
경상남도 창원마산합포구 현동,606,606,0,중흥S클래스프라디움2차,84.9995,202110,11,"30,000",13,2015,현동9길 14,,-,-
경상남도 창원마산합포구 현동,606,606,0,중흥S클래스프라디움2차,84.9995,202110,14,"34,000",15,2015,현동9길 14,,-,-
경상남도 창원마산합포구 현동,606,606,0,중흥S클래스프라디움2차,84.9995,202110,19,"38,000",17,2015,현동9길 14,,-,-
경상남도 창원마산합포구 현동,700,700,0,중흥S클래스프라디움3차,107.9259,202110,1,"29,700",1,2017,현동1길 8,,-,-
경상남도 창원마산합포구 현동,700,700,0,중흥S클래스프라디움3차,84.9841,202110,2,"29,000",8,2017,현동1길 8,,-,-
경상남도 창원마산합포구 현동,700,700,0,중흥S클래스프라디움3차,84.9841,202110,2,"29,000",14,2017,현동1길 8,,-,-
경상남도 창원마산합포구 현동,700,700,0,중흥S클래스프라디움3차,84.9841,202110,3,"29,700",15,2017,현동1길 8,,-,-
경상남도 창원마산합포구 현동,700,700,0,중흥S클래스프라디움3차,84.9841,202110,5,"28,500",16,2017,현동1길 8,,-,-
경상남도 창원마산합포구 현동,700,700,0,중흥S클래스프라디움3차,84.9841,202110,6,"30,500",19,2017,현동1길 8,,-,-
경상남도 창원마산합포구 현동,700,700,0,중흥S클래스프라디움3차,84.9854,202110,7,"30,800",5,2017,현동1길 8,,-,-
경상남도 창원마산합포구 현동,700,700,0,중흥S클래스프라디움3차,84.9841,202110,8,"31,000",18,2017,현동1길 8,,-,-
경상남도 창원마산합포구 현동,700,700,0,중흥S클래스프라디움3차,84.9841,202110,8,"34,900",3,2017,현동1길 8,,-,-
경상남도 창원마산합포구 현동,700,700,0,중흥S클래스프라디움3차,107.9259,202110,9,"31,900",1,2017,현동1길 8,,-,-
경상남도 창원마산합포구 현동,700,700,0,중흥S클래스프라디움3차,84.9839,202110,16,"29,000",21,2017,현동1길 8,,-,-
경상남도 창원마산합포구 현동,700,700,0,중흥S클래스프라디움3차,84.9841,202110,16,"35,000",3,2017,현동1길 8,,-,-
경상남도 창원마산합포구 현동,700,700,0,중흥S클래스프라디움3차,84.9841,202110,23,"29,800",6,2017,현동1길 8,,-,-
경상남도 창원마산합포구 현동,700,700,0,중흥S클래스프라디움3차,84.9839,202110,23,"31,000",7,2017,현동1길 8,,-,-
경상남도 창원마산합포구 현동,700,700,0,중흥S클래스프라디움3차,84.9841,202110,26,"31,500",7,2017,현동1길 8,,-,-
경상남도 창원마산합포구 현동,608,608,0,창원현동하늘채,59.979,202110,1,"21,000",19,2018,현동9길 13,20211029,-,-
경상남도 창원마산합포구 현동,608,608,0,창원현동하늘채,59.979,202110,2,"19,500",4,2018,현동9길 13,,-,-
경상남도 창원마산합포구 현동,608,608,0,창원현동하늘채,59.979,202110,8,"22,000",7,2018,현동9길 13,,-,-
경상남도 창원마산합포구 현동,608,608,0,창원현동하늘채,59.979,202110,16,"22,500",14,2018,현동9길 13,,-,-
경상남도 창원마산합포구 현동,608,608,0,창원현동하늘채,59.979,202110,30,"26,850",18,2018,현동9길 13,,-,-
경상남도 창원마산회원구 구암동,1335,1335,0,경남(1335),48.015,202110,18,"11,500",4,1985,소계천서길 49,,-,-
경상남도 창원마산회원구 구암동,1335,1335,0,경남(1335),48.015,202110,21,"11,500",4,1985,소계천서길 49,,-,-
경상남도 창원마산회원구 구암동,1335,1335,0,경남(1335),48.015,202110,30,"12,000",1,1985,소계천서길 49,,-,-
경상남도 창원마산회원구 구암동,1336-1,1336,1,경남(1336),52.4175,202110,12,"11,600",1,1986,소계천서길 59,,-,-
경상남도 창원마산회원구 구암동,1336-1,1336,1,경남(1336),52.4175,202110,14,"9,800",5,1986,소계천서길 59,,-,-
경상남도 창원마산회원구 구암동,1336-1,1336,1,경남(1336),52.015,202110,17,"11,200",4,1986,소계천서길 59,,-,-
경상남도 창원마산회원구 구암동,87,87,0,구암대동,84.99,202110,2,"23,900",14,1998,구암남16길 54,,-,-
경상남도 창원마산회원구 구암동,87,87,0,구암대동,84.99,202110,16,"21,800",8,1998,구암남16길 54,,-,-
경상남도 창원마산회원구 구암동,87,87,0,구암대동,84.99,202110,22,"19,500",23,1998,구암남16길 54,,-,-
경상남도 창원마산회원구 구암동,87,87,0,구암대동,59.925,202110,23,"14,900",2,1998,구암남14길 13,,-,-
경상남도 창원마산회원구 구암동,87,87,0,구암대동,84.99,202110,25,"23,800",22,1998,구암남16길 54,,-,-
경상남도 창원마산회원구 구암동,Jan-51,51,1,구암동메트로하이츠,115.5933,202110,13,"31,000",1,2006,팔용로 215,,-,-
경상남도 창원마산회원구 구암동,Oct-96,96,10,삼우,37.49,202110,5,"4,750",1,1979,구암남11길 26,,-,-
경상남도 창원마산회원구 구암동,1212,1212,0,신우,48.5302,202110,1,"8,900",3,2001,구암남21길 3,,-,-
경상남도 창원마산회원구 구암동,1344,1344,0,한성(1344),54.99,202110,27,"11,900",4,1984,구암북11길 60,,-,-
경상남도 창원마산회원구 구암동,1337,1337,0,한우,57.75,202110,20,"12,000",1,1985,구암북12길 70,20211029,-,-
경상남도 창원마산회원구 구암동,1337,1337,0,한우,57.75,202110,23,"12,800",3,1985,구암북12길 70,20211104,-,-
경상남도 창원마산회원구 구암동,1337,1337,0,한우,57.75,202110,28,"11,350",4,1985,구암북12길 70,,-,-
경상남도 창원마산회원구 구암동,1337,1337,0,한우,57.75,202110,30,"13,500",1,1985,구암북12길 70,,-,-
경상남도 창원마산회원구 구암동,1337,1337,0,한우,57.75,202110,30,"13,500",1,1985,구암북12길 70,20211031,-,-
경상남도 창원마산회원구 구암동,07월 20일,20,7,한진,59.9,202110,5,"10,450",4,1978,구암서1길 3,,-,-
경상남도 창원마산회원구 구암동,26-17,26,17,한효이화맨션,70.335,202110,12,"12,300",3,1987,구암남2길 24,,-,-
경상남도 창원마산회원구 내서읍 삼계리,7,7,0,THE-푸른,59.99,202110,2,"12,100",3,1998,삼계10길 22,,-,-
경상남도 창원마산회원구 내서읍 삼계리,7,7,0,THE-푸른,59.99,202110,2,"13,000",12,1998,삼계10길 22,,-,-
경상남도 창원마산회원구 내서읍 삼계리,7,7,0,THE-푸른,59.99,202110,3,"11,400",15,1998,삼계10길 22,,-,-
경상남도 창원마산회원구 내서읍 삼계리,7,7,0,THE-푸른,49.62,202110,5,"9,500",14,1998,삼계10길 22,,-,-
경상남도 창원마산회원구 내서읍 삼계리,7,7,0,THE-푸른,49.62,202110,7,"9,300",13,1998,삼계10길 22,,-,-
경상남도 창원마산회원구 내서읍 삼계리,7,7,0,THE-푸른,59.99,202110,11,"12,900",4,1998,삼계10길 22,,-,-
경상남도 창원마산회원구 내서읍 삼계리,7,7,0,THE-푸른,59.99,202110,27,"12,300",10,1998,삼계10길 22,,-,-
경상남도 창원마산회원구 내서읍 삼계리,7,7,0,THE-푸른,49.62,202110,28,"9,500",14,1998,삼계10길 22,,-,-
경상남도 창원마산회원구 내서읍 삼계리,34,34,0,대동,70.65,202110,9,"18,000",6,1998,삼계5길 30,,-,-
경상남도 창원마산회원구 내서읍 삼계리,34,34,0,대동,70.8,202110,13,"15,500",5,1998,삼계5길 30,,-,-
경상남도 창원마산회원구 내서읍 삼계리,34,34,0,대동,70.65,202110,15,"15,500",5,1998,삼계5길 30,,-,-
경상남도 창원마산회원구 내서읍 삼계리,34,34,0,대동,59.9,202110,30,"13,500",14,1998,삼계5길 30,,-,-
경상남도 창원마산회원구 내서읍 삼계리,37,37,0,대동다:숲,76.99,202110,7,"18,200",15,1999,삼계2길 31,,-,-
경상남도 창원마산회원구 내서읍 삼계리,37,37,0,대동다:숲,76.99,202110,23,"16,400",14,1999,삼계2길 31,,-,-
경상남도 창원마산회원구 내서읍 삼계리,37,37,0,대동다:숲,84.97,202110,23,"18,000",11,1999,삼계2길 31,,-,-
경상남도 창원마산회원구 내서읍 삼계리,290,290,0,대동이미지1단지,84.9977,202110,3,"18,900",5,2003,광려로 28,,-,-
경상남도 창원마산회원구 내서읍 삼계리,290,290,0,대동이미지1단지,84.9977,202110,5,"17,900",3,2003,광려로 28,,-,-
경상남도 창원마산회원구 내서읍 삼계리,290,290,0,대동이미지1단지,84.9977,202110,9,"19,100",13,2003,광려로 28,,-,-
경상남도 창원마산회원구 내서읍 삼계리,260,260,0,대동이미지2단지,59.9841,202110,13,"12,500",11,2003,광려로 29,,-,-
경상남도 창원마산회원구 내서읍 삼계리,260,260,0,대동이미지2단지,59.9841,202110,27,"13,000",20,2003,광려로 29,,-,-
경상남도 창원마산회원구 내서읍 삼계리,505-1,505,1,마산삼계주공3단지,49.71,202110,14,"8,500",7,2001,삼계본동1길 86,,-,-
경상남도 창원마산회원구 내서읍 삼계리,507-1,507,1,숲속마을(507-1),75.95,202110,11,"18,400",2,2001,숲속로 30,,-,-
경상남도 창원마산회원구 내서읍 삼계리,507-1,507,1,숲속마을(507-1),75.95,202110,17,"19,500",15,2001,숲속로 30,,-,-
경상남도 창원마산회원구 내서읍 삼계리,507-1,507,1,숲속마을(507-1),75.95,202110,24,"18,500",13,2001,숲속로 30,,-,-
경상남도 창원마산회원구 내서읍 삼계리,507-1,507,1,숲속마을(507-1),84.45,202110,26,"22,000",12,2001,숲속로 30,,-,-
경상남도 창원마산회원구 내서읍 삼계리,507-1,507,1,숲속마을(507-1),84.45,202110,26,"21,950",9,2001,숲속로 30,,-,-
경상남도 창원마산회원구 내서읍 삼계리,507-1,507,1,숲속마을(507-1),75.95,202110,30,"18,300",10,2001,숲속로 30,,-,-
경상남도 창원마산회원구 내서읍 삼계리,506,506,0,숲속마을주공그린빌4단지,75.85,202110,1,"20,000",12,2002,숲속로 8,,-,-
경상남도 창원마산회원구 내서읍 삼계리,506,506,0,숲속마을주공그린빌4단지,59.26,202110,5,"14,100",13,2002,숲속로 8,,-,-
경상남도 창원마산회원구 내서읍 삼계리,506,506,0,숲속마을주공그린빌4단지,84.55,202110,6,"18,700",1,2002,숲속로 8,,-,-
경상남도 창원마산회원구 내서읍 삼계리,506,506,0,숲속마을주공그린빌4단지,75.85,202110,9,"19,000",4,2002,숲속로 8,,-,-
경상남도 창원마산회원구 내서읍 삼계리,38,38,0,한우리,59.865,202110,9,"10,900",14,2000,삼계1길 48,,-,-
경상남도 창원마산회원구 내서읍 삼계리,38,38,0,한우리,59.865,202110,13,"10,700",2,2000,삼계1길 48,,-,-
경상남도 창원마산회원구 내서읍 삼계리,21,21,0,현대,77.24,202110,11,"20,000",8,1998,삼풍로 82,,-,-
경상남도 창원마산회원구 내서읍 삼계리,21,21,0,현대,77.24,202110,11,"20,800",9,1998,삼풍로 82,,-,-
